Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Months Code,Months,Unit,Value,Flag,Flag Description
"PP","Producer Prices","348","Hungary","5532","Producer Price (USD/tonne)","0115","Barley","2014","2014","7021","Annual value","USD","185.6","A","Official figure"
"PP","Producer Prices","348","Hungary","5532","Producer Price (USD/tonne)","0115","Barley","2015","2015","7021","Annual value","USD","150","A","Official figure"
"PP","Producer Prices","348","Hungary","5532","Producer Price (USD/tonne)","0115","Barley","2016","2016","7021","Annual value","USD","130.5","A","Official figure"
"PP","Producer Prices","348","Hungary","5532","Producer Price (USD/tonne)","0115","Barley","2017","2017","7021","Annual value","USD","131.7","A","Official figure"
"PP","Producer Prices","348","Hungary","5532","Producer Price (USD/tonne)","0115","Barley","2018","2018","7021","Annual value","USD","159.9","A","Official figure"
"PP","Producer Prices","348","Hungary","5532","Producer Price (USD/tonne)","0115","Barley","2019","2019","7021","Annual value","USD","151.9","A","Official figure"
"PP","Producer Prices","348","Hungary","5532","Producer Price (USD/tonne)","0115","Barley","2020","2020","7021","Annual value","USD","144.6","A","Official figure"
"PP","Producer Prices","348","Hungary","5532","Producer Price (USD/tonne)","01510","Potatoes","1991","1991","7021","Annual value","USD","171.3","A","Official figure"
"PP","Producer Prices","348","Hungary","5532","Producer Price (USD/tonne)","01510","Potatoes","1992","1992","7021","Annual value","USD","157.9","A","Official figure"
"PP","Producer Prices","348","Hungary","5532","Producer Price (USD/tonne)","01510","Potatoes","1993","1993","7021","Annual value","USD","167.1","A","Official figure"
"PP","Producer Prices","348","Hungary","5532","Producer Price (USD/tonne)","01510","Potatoes","1994","1994","7021","Annual value","USD","181.7","A","Official figure"
"PP","Producer Prices","348","Hungary","5532","Producer Price (USD/tonne)","01510","Potatoes","1995","1995","7021","Annual value","USD","268.4","A","Official figure"
"PP","Producer Prices","348","Hungary","5532","Producer Price (USD/tonne)","01510","Potatoes","1996","1996","7021","Annual value","USD","133.6","A","Official figure"
"PP","Producer Prices","348","Hungary","5532","Producer Price (USD/tonne)","01510","Potatoes","1997","1997","7021","Annual value","USD","92.1","A","Official figure"
"PP","Producer Prices","348","Hungary","5532","Producer Price (USD/tonne)","01510","Potatoes","1998","1998","7021","Annual value","USD","137.6","A","Official figure"
"PP","Producer Prices","348","Hungary","5532","Producer Price (USD/tonne)","01510","Potatoes","1999","1999","7021","Annual value","USD","118.9","A","Official figure"
"PP","Producer Prices","348","Hungary","5532","Producer Price (USD/tonne)","01510","Potatoes","2000","2000","7021","Annual value","USD","120.5","A","Official figure"
"PP","Producer Prices","348","Hungary","5532","Producer Price (USD/tonne)","01510","Potatoes","2001","2001","7021","Annual value","USD","119.1","A","Official figure"
"PP","Producer Prices","348","Hungary","5532","Producer Price (USD/tonne)","01510","Potatoes","2002","2002","7021","Annual value","USD","130","A","Official figure"
"PP","Producer Prices","348","Hungary","5532","Producer Price (USD/tonne)","01510","Potatoes","2003","2003","7021","Annual value","USD","230.3","A","Official figure"
"PP","Producer Prices","348","Hungary","5532","Producer Price (USD/tonne)","01510","Potatoes","2004","2004","7021","Annual value","USD","184.9","A","Official figure"
"PP","Producer Prices","348","Hungary","5532","Producer Price (USD/tonne)","01510","Potatoes","2005","2005","7021","Annual value","USD","128.2","A","Official figure"
"PP","Producer Prices","348","Hungary","5532","Producer Price (USD/tonne)","01510","Potatoes","2006","2006","7021","Annual value","USD","240.4","A","Official figure"
"PP","Producer Prices","348","Hungary","5532","Producer Price (USD/tonne)","01510","Potatoes","2007","2007","7021","Annual value","USD","352","A","Official figure"
"PP","Producer Prices","348","Hungary","5532","Producer Price (USD/tonne)","01510","Potatoes","2008","2008","7021","Annual value","USD","227.2","A","Official figure"
"PP","Producer Prices","348","Hungary","5532","Producer Price (USD/tonne)","01510","Potatoes","2009","2009","7021","Annual value","USD","237.5","A","Official figure"
"PP","Producer Prices","348","Hungary","5532","Producer Price (USD/tonne)","01510","Potatoes","2010","2010","7021","Annual value","USD","333.2","A","Official figure"
"PP","Producer Prices","348","Hungary","5532","Producer Price (USD/tonne)","01510","Potatoes","2011","2011","7021","Annual value","USD","260","A","Official figure"
"PP","Producer Prices","348","Hungary","5532","Producer Price (USD/tonne)","01510","Potatoes","2012","2012","7021","Annual value","USD","225.4","A","Official figure"
"PP","Producer Prices","348","Hungary","5532","Producer Price (USD/tonne)","01510","Potatoes","2013","2013","7021","Annual value","USD","388.8","A","Official figure"
"PP","Producer Prices","348","Hungary","5532","Producer Price (USD/tonne)","01510","Potatoes","2014","2014","7021","Annual value","USD","271.3","A","Official figure"
"PP","Producer Prices","348","Hungary","5532","Producer Price (USD/tonne)","01510","Potatoes","2015","2015","7021","Annual value","USD","239.7","A","Official figure"
"PP","Producer Prices","348","Hungary","5532","Producer Price (USD/tonne)","01510","Potatoes","2016","2016","7021","Annual value","USD","285.5","A","Official figure"
"PP","Producer Prices","348","Hungary","5532","Producer Price (USD/tonne)","01510","Potatoes","2017","2017","7021","Annual value","USD","254.1","A","Official figure"
"PP","Producer Prices","348","Hungary","5532","Producer Price (USD/tonne)","01510","Potatoes","2018","2018","7021","Annual value","USD","297.4","A","Official figure"
"PP","Producer Prices","348","Hungary","5532","Producer Price (USD/tonne)","01510","Potatoes","2019","2019","7021","Annual value","USD","394.3","A","Official figure"
"PP","Producer Prices","348","Hungary","5532","Producer Price (USD/tonne)","01510","Potatoes","2020","2020","7021","Annual value","USD","304.9","A","Official figure"
"PP","Producer Prices","348","Hungary","5532","Producer Price (USD/tonne)","0111","Wheat","1991","1991","7021","Annual value","USD","73.6","A","Official figure"
"PP","Producer Prices","348","Hungary","5532","Producer Price (USD/tonne)","0111","Wheat","1992","1992","7021","Annual value","USD","86.3","A","Official figure"
"PP","Producer Prices","348","Hungary","5532","Producer Price (USD/tonne)","0111","Wheat","1993","1993","7021","Annual value","USD","102.2","A","Official figure"
"PP","Producer Prices","348","Hungary","5532","Producer Price (USD/tonne)","0111","Wheat","1994","1994","7021","Annual value","USD","88.7","A","Official figure"
"PP","Producer Prices","348","Hungary","5532","Producer Price (USD/tonne)","0111","Wheat","1995","1995","7021","Annual value","USD","86.9","A","Official figure"
"PP","Producer Prices","348","Hungary","5532","Producer Price (USD/tonne)","0111","Wheat","1996","1996","7021","Annual value","USD","159","A","Official figure"
"PP","Producer Prices","348","Hungary","5532","Producer Price (USD/tonne)","0111","Wheat","1997","1997","7021","Annual value","USD","110.9","A","Official figure"
"PP","Producer Prices","348","Hungary","5532","Producer Price (USD/tonne)","0111","Wheat","1998","1998","7021","Annual value","USD","72.5","A","Official figure"
"PP","Producer Prices","348","Hungary","5532","Producer Price (USD/tonne)","0111","Wheat","1999","1999","7021","Annual value","USD","83.7","A","Official figure"
"PP","Producer Prices","348","Hungary","5532","Producer Price (USD/tonne)","0111","Wheat","2000","2000","7021","Annual value","USD","98.4","A","Official figure"
"PP","Producer Prices","348","Hungary","5532","Producer Price (USD/tonne)","0111","Wheat","2001","2001","7021","Annual value","USD","80","A","Official figure"
"PP","Producer Prices","348","Hungary","5532","Producer Price (USD/tonne)","0111","Wheat","2002","2002","7021","Annual value","USD","88.5","A","Official figure"
"PP","Producer Prices","348","Hungary","5532","Producer Price (USD/tonne)","0111","Wheat","2003","2003","7021","Annual value","USD","134.7","A","Official figure"
"PP","Producer Prices","348","Hungary","5532","Producer Price (USD/tonne)","0111","Wheat","2004","2004","7021","Annual value","USD","115.5","A","Official figure"
"PP","Producer Prices","348","Hungary","5532","Producer Price (USD/tonne)","0111","Wheat","2005","2005","7021","Annual value","USD","102.5","A","Official figure"
"PP","Producer Prices","348","Hungary","5532","Producer Price (USD/tonne)","0111","Wheat","2006","2006","7021","Annual value","USD","125.1","A","Official figure"
"PP","Producer Prices","348","Hungary","5532","Producer Price (USD/tonne)","0111","Wheat","2007","2007","7021","Annual value","USD","238.2","A","Official figure"
"PP","Producer Prices","348","Hungary","5532","Producer Price (USD/tonne)","0111","Wheat","2008","2008","7021","Annual value","USD","233","A","Official figure"
"PP","Producer Prices","348","Hungary","5532","Producer Price (USD/tonne)","0111","Wheat","2009","2009","7021","Annual value","USD","147.6","A","Official figure"
"PP","Producer Prices","348","Hungary","5532","Producer Price (USD/tonne)","0111","Wheat","2010","2010","7021","Annual value","USD","188.7","A","Official figure"
"PP","Producer Prices","348","Hungary","5532","Producer Price (USD/tonne)","0111","Wheat","2011","2011","7021","Annual value","USD","254.5","A","Official figure"
"PP","Producer Prices","348","Hungary","5532","Producer Price (USD/tonne)","0111","Wheat","2012","2012","7021","Annual value","USD","268.4","A","Official figure"
"PP","Producer Prices","348","Hungary","5532","Producer Price (USD/tonne)","0111","Wheat","2013","2013","7021","Annual value","USD","213.5","A","Official figure"
"PP","Producer Prices","348","Hungary","5532","Producer Price (USD/tonne)","0111","Wheat","2014","2014","7021","Annual value","USD","208","A","Official figure"
"PP","Producer Prices","348","Hungary","5532","Producer Price (USD/tonne)","0111","Wheat","2015","2015","7021","Annual value","USD","174.2","A","Official figure"
"PP","Producer Prices","348","Hungary","5532","Producer Price (USD/tonne)","0111","Wheat","2016","2016","7021","Annual value","USD","141.9","A","Official figure"
"PP","Producer Prices","348","Hungary","5532","Producer Price (USD/tonne)","0111","Wheat","2017","2017","7021","Annual value","USD","159.1","A","Official figure"
"PP","Producer Prices","348","Hungary","5532","Producer Price (USD/tonne)","0111","Wheat","2018","2018","7021","Annual value","USD","181.2","A","Official figure"
"PP","Producer Prices","348","Hungary","5532","Producer Price (USD/tonne)","0111","Wheat","2019","2019","7021","Annual value","USD","174.5","A","Official figure"
"PP","Producer Prices","348","Hungary","5532","Producer Price (USD/tonne)","0111","Wheat","2020","2020","7021","Annual value","USD","177.9","A","Official figure"
"PP","Producer Prices","372","Ireland","5532","Producer Price (USD/tonne)","0115","Barley","1991","1991","7021","Annual value","USD","173.8","A","Official figure"
"PP","Producer Prices","372","Ireland","5532","Producer Price (USD/tonne)","0115","Barley","1992","1992","7021","Annual value","USD","173.5","A","Official figure"
"PP","Producer Prices","372","Ireland","5532","Producer Price (USD/tonne)","0115","Barley","1993","1993","7021","Annual value","USD","140.3","A","Official figure"
"PP","Producer Prices","372","Ireland","5532","Producer Price (USD/tonne)","0115","Barley","1994","1994","7021","Annual value","USD","130.1","A","Official figure"
"PP","Producer Prices","372","Ireland","5532","Producer Price (USD/tonne)","0115","Barley","1995","1995","7021","Annual value","USD","168.3","A","Official figure"
"PP","Producer Prices","372","Ireland","5532","Producer Price (USD/tonne)","0115","Barley","1996","1996","7021","Annual value","USD","145.6","A","Official figure"
"PP","Producer Prices","372","Ireland","5532","Producer Price (USD/tonne)","0115","Barley","1997","1997","7021","Annual value","USD","115.2","A","Official figure"
"PP","Producer Prices","372","Ireland","5532","Producer Price (USD/tonne)","0115","Barley","1998","1998","7021","Annual value","USD","106.8","A","Official figure"
"PP","Producer Prices","372","Ireland","5532","Producer Price (USD/tonne)","0115","Barley","1999","1999","7021","Annual value","USD","110.9","A","Official figure"
"PP","Producer Prices","372","Ireland","5532","Producer Price (USD/tonne)","0115","Barley","2000","2000","7021","Annual value","USD","93.6","A","Official figure"
"PP","Producer Prices","372","Ireland","5532","Producer Price (USD/tonne)","0115","Barley","2001","2001","7021","Annual value","USD","93.2","A","Official figure"
"PP","Producer Prices","372","Ireland","5532","Producer Price (USD/tonne)","0115","Barley","2002","2002","7021","Annual value","USD","88.5","A","Official figure"
"PP","Producer Prices","372","Ireland","5532","Producer Price (USD/tonne)","0115","Barley","2003","2003","7021","Annual value","USD","123","A","Official figure"
"PP","Producer Prices","372","Ireland","5532","Producer Price (USD/tonne)","0115","Barley","2004","2004","7021","Annual value","USD","121.7","A","Official figure"
"PP","Producer Prices","372","Ireland","5532","Producer Price (USD/tonne)","0115","Barley","2005","2005","7021","Annual value","USD","123.1","A","Official figure"
"PP","Producer Prices","372","Ireland","5532","Producer Price (USD/tonne)","0115","Barley","2006","2006","7021","Annual value","USD","138","A","Official figure"
"PP","Producer Prices","372","Ireland","5532","Producer Price (USD/tonne)","0115","Barley","2007","2007","7021","Annual value","USD","251.8","A","Official figure"
"PP","Producer Prices","372","Ireland","5532","Producer Price (USD/tonne)","0115","Barley","2008","2008","7021","Annual value","USD","190.4","A","Official figure"
"PP","Producer Prices","372","Ireland","5532","Producer Price (USD/tonne)","0115","Barley","2009","2009","7021","Annual value","USD","111.1","A","Official figure"
"PP","Producer Prices","372","Ireland","5532","Producer Price (USD/tonne)","0115","Barley","2010","2010","7021","Annual value","USD","208.3","A","Official figure"
"PP","Producer Prices","372","Ireland","5532","Producer Price (USD/tonne)","0115","Barley","2011","2011","7021","Annual value","USD","264.1","A","Official figure"
"PP","Producer Prices","372","Ireland","5532","Producer Price (USD/tonne)","0115","Barley","2012","2012","7021","Annual value","USD","272.8","A","Official figure"
"PP","Producer Prices","372","Ireland","5532","Producer Price (USD/tonne)","0115","Barley","2013","2013","7021","Annual value","USD","219.6","A","Official figure"
"PP","Producer Prices","372","Ireland","5532","Producer Price (USD/tonne)","0111","Wheat","1991","1991","7021","Annual value","USD","185.1","A","Official figure"
"PP","Producer Prices","372","Ireland","5532","Producer Price (USD/tonne)","0111","Wheat","1992","1992","7021","Annual value","USD","185.5","A","Official figure"
"PP","Producer Prices","372","Ireland","5532","Producer Price (USD/tonne)","0111","Wheat","1993","1993","7021","Annual value","USD","161","A","Official figure"
"PP","Producer Prices","372","Ireland","5532","Producer Price (USD/tonne)","0111","Wheat","1994","1994","7021","Annual value","USD","137.6","A","Official figure"
"PP","Producer Prices","372","Ireland","5532","Producer Price (USD/tonne)","0111","Wheat","1995","1995","7021","Annual value","USD","184.4","A","Official figure"
"PP","Producer Prices","372","Ireland","5532","Producer Price (USD/tonne)","0111","Wheat","1996","1996","7021","Annual value","USD","150.4","A","Official figure"
"PP","Producer Prices","372","Ireland","5532","Producer Price (USD/tonne)","0111","Wheat","1997","1997","7021","Annual value","USD","118.2","A","Official figure"
"PP","Producer Prices","372","Ireland","5532","Producer Price (USD/tonne)","0111","Wheat","1998","1998","7021","Annual value","USD","113.9","A","Official figure"
"PP","Producer Prices","372","Ireland","5532","Producer Price (USD/tonne)","0111","Wheat","1999","1999","7021","Annual value","USD","115","A","Official figure"
"PP","Producer Prices","372","Ireland","5532","Producer Price (USD/tonne)","0111","Wheat","2000","2000","7021","Annual value","USD","94.8","A","Official figure"
"PP","Producer Prices","372","Ireland","5532","Producer Price (USD/tonne)","0111","Wheat","2001","2001","7021","Annual value","USD","105.7","A","Official figure"
"PP","Producer Prices","372","Ireland","5532","Producer Price (USD/tonne)","0111","Wheat","2002","2002","7021","Annual value","USD","91.3","A","Official figure"
"PP","Producer Prices","372","Ireland","5532","Producer Price (USD/tonne)","0111","Wheat","2003","2003","7021","Annual value","USD","135.4","A","Official figure"
"PP","Producer Prices","372","Ireland","5532","Producer Price (USD/tonne)","0111","Wheat","2004","2004","7021","Annual value","USD","134.1","A","Official figure"
"PP","Producer Prices","372","Ireland","5532","Producer Price (USD/tonne)","0111","Wheat","2005","2005","7021","Annual value","USD","130.6","A","Official figure"
"PP","Producer Prices","372","Ireland","5532","Producer Price (USD/tonne)","0111","Wheat","2006","2006","7021","Annual value","USD","153.1","A","Official figure"
"PP","Producer Prices","372","Ireland","5532","Producer Price (USD/tonne)","0111","Wheat","2007","2007","7021","Annual value","USD","275.1","A","Official figure"
"PP","Producer Prices","372","Ireland","5532","Producer Price (USD/tonne)","0111","Wheat","2008","2008","7021","Annual value","USD","200.7","A","Official figure"
"PP","Producer Prices","372","Ireland","5532","Producer Price (USD/tonne)","0111","Wheat","2009","2009","7021","Annual value","USD","145.9","A","Official figure"
"PP","Producer Prices","372","Ireland","5532","Producer Price (USD/tonne)","0111","Wheat","2010","2010","7021","Annual value","USD","210.7","A","Official figure"
"PP","Producer Prices","372","Ireland","5532","Producer Price (USD/tonne)","0111","Wheat","2011","2011","7021","Annual value","USD","227.4","A","Official figure"
"PP","Producer Prices","372","Ireland","5532","Producer Price (USD/tonne)","0111","Wheat","2012","2012","7021","Annual value","USD","283.4","A","Official figure"
"PP","Producer Prices","372","Ireland","5532","Producer Price (USD/tonne)","0111","Wheat","2013","2013","7021","Annual value","USD","207.6","A","Official figure"
"PP","Producer Prices","372","Ireland","5532","Producer Price (USD/tonne)","0111","Wheat","2016","2016","7021","Annual value","USD","154.6","A","Official figure"
"PP","Producer Prices","372","Ireland","5532","Producer Price (USD/tonne)","0111","Wheat","2017","2017","7021","Annual value","USD","168.2","A","Official figure"
"PP","Producer Prices","372","Ireland","5532","Producer Price (USD/tonne)","0111","Wheat","2018","2018","7021","Annual value","USD","240.3","A","Official figure"
"PP","Producer Prices","372","Ireland","5532","Producer Price (USD/tonne)","0111","Wheat","2019","2019","7021","Annual value","USD","166.7","A","Official figure"
"PP","Producer Prices","372","Ireland","5532","Producer Price (USD/tonne)","0111","Wheat","2020","2020","7021","Annual value","USD","197.4","A","Official figure"
"PP","Producer Prices","380","Italy","5532","Producer Price (USD/tonne)","0115","Barley","1991","1991","7021","Annual value","USD","245.8","A","Official figure"
"PP","Producer Prices","380","Italy","5532","Producer Price (USD/tonne)","0115","Barley","1992","1992","7021","Annual value","USD","235.5","A","Official figure"
"PP","Producer Prices","380","Italy","5532","Producer Price (USD/tonne)","0115","Barley","1993","1993","7021","Annual value","USD","201.8","A","Official figure"
"PP","Producer Prices","380","Italy","5532","Producer Price (USD/tonne)","0115","Barley","1994","1994","7021","Annual value","USD","192.8","A","Official figure"
"PP","Producer Prices","380","Italy","5532","Producer Price (USD/tonne)","0115","Barley","1995","1995","7021","Annual value","USD","212.5","A","Official figure"
"PP","Producer Prices","380","Italy","5532","Producer Price (USD/tonne)","0115","Barley","1996","1996","7021","Annual value","USD","207.8","A","Official figure"
"PP","Producer Prices","380","Italy","5532","Producer Price (USD/tonne)","0115","Barley","1997","1997","7021","Annual value","USD","173.1","A","Official figure"
"PP","Producer Prices","380","Italy","5532","Producer Price (USD/tonne)","0115","Barley","1998","1998","7021","Annual value","USD","157","A","Official figure"
"PP","Producer Prices","380","Italy","5532","Producer Price (USD/tonne)","0115","Barley","1999","1999","7021","Annual value","USD","151.5","A","Official figure"
"PP","Producer Prices","380","Italy","5532","Producer Price (USD/tonne)","0115","Barley","2000","2000","7021","Annual value","USD","120.7","A","Official figure"
"PP","Producer Prices","380","Italy","5532","Producer Price (USD/tonne)","0115","Barley","2001","2001","7021","Annual value","USD","113.4","A","Official figure"
"PP","Producer Prices","380","Italy","5532","Producer Price (USD/tonne)","0115","Barley","2002","2002","7021","Annual value","USD","124.3","A","Official figure"
"PP","Producer Prices","380","Italy","5532","Producer Price (USD/tonne)","0115","Barley","2003","2003","7021","Annual value","USD","156","A","Official figure"
"PP","Producer Prices","380","Italy","5532","Producer Price (USD/tonne)","0115","Barley","2004","2004","7021","Annual value","USD","183.6","A","Official figure"
"PP","Producer Prices","380","Italy","5532","Producer Price (USD/tonne)","0115","Barley","2005","2005","7021","Annual value","USD","155.3","A","Official figure"
"PP","Producer Prices","380","Italy","5532","Producer Price (USD/tonne)","0115","Barley","2006","2006","7021","Annual value","USD","174.1","A","Official figure"
"PP","Producer Prices","380","Italy","5532","Producer Price (USD/tonne)","0115","Barley","2007","2007","7021","Annual value","USD","250.3","A","Official figure"
"PP","Producer Prices","380","Italy","5532","Producer Price (USD/tonne)","0115","Barley","2008","2008","7021","Annual value","USD","271.1","A","Official figure"
"PP","Producer Prices","380","Italy","5532","Producer Price (USD/tonne)","0115","Barley","2009","2009","7021","Annual value","USD","185.5","A","Official figure"
"PP","Producer Prices","380","Italy","5532","Producer Price (USD/tonne)","01510","Potatoes","1991","1991","7021","Annual value","USD","334.2","A","Official figure"
"PP","Producer Prices","380","Italy","5532","Producer Price (USD/tonne)","01510","Potatoes","1992","1992","7021","Annual value","USD","300.9","A","Official figure"
"PP","Producer Prices","380","Italy","5532","Producer Price (USD/tonne)","01510","Potatoes","1993","1993","7021","Annual value","USD","213","A","Official figure"
"PP","Producer Prices","380","Italy","5532","Producer Price (USD/tonne)","01510","Potatoes","1994","1994","7021","Annual value","USD","317.4","A","Official figure"
"PP","Producer Prices","380","Italy","5532","Producer Price (USD/tonne)","01510","Potatoes","1995","1995","7021","Annual value","USD","387.5","A","Official figure"
"PP","Producer Prices","380","Italy","5532","Producer Price (USD/tonne)","01510","Potatoes","1996","1996","7021","Annual value","USD","279.8","A","Official figure"
"PP","Producer Prices","380","Italy","5532","Producer Price (USD/tonne)","01510","Potatoes","1997","1997","7021","Annual value","USD","254.8","A","Official figure"
"PP","Producer Prices","380","Italy","5532","Producer Price (USD/tonne)","01510","Potatoes","1998","1998","7021","Annual value","USD","266.8","A","Official figure"
"PP","Producer Prices","380","Italy","5532","Producer Price (USD/tonne)","01510","Potatoes","1999","1999","7021","Annual value","USD","292.9","A","Official figure"
"PP","Producer Prices","380","Italy","5532","Producer Price (USD/tonne)","01510","Potatoes","2002","2002","7021","Annual value","USD","314.5","A","Official figure"
"PP","Producer Prices","380","Italy","5532","Producer Price (USD/tonne)","01510","Potatoes","2003","2003","7021","Annual value","USD","390.3","A","Official figure"
"PP","Producer Prices","380","Italy","5532","Producer Price (USD/tonne)","01510","Potatoes","2004","2004","7021","Annual value","USD","460.9","X","Figure from international organizations"
"PP","Producer Prices","380","Italy","5532","Producer Price (USD/tonne)","01510","Potatoes","2005","2005","7021","Annual value","USD","394.6","A","Official figure"
"PP","Producer Prices","380","Italy","5532","Producer Price (USD/tonne)","01510","Potatoes","2006","2006","7021","Annual value","USD","410.6","A","Official figure"
"PP","Producer Prices","380","Italy","5532","Producer Price (USD/tonne)","01510","Potatoes","2007","2007","7021","Annual value","USD","539.6","A","Official figure"
"PP","Producer Prices","380","Italy","5532","Producer Price (USD/tonne)","01510","Potatoes","2008","2008","7021","Annual value","USD","550.3","A","Official figure"
"PP","Producer Prices","380","Italy","5532","Producer Price (USD/tonne)","01510","Potatoes","2009","2009","7021","Annual value","USD","477.4","A","Official figure"
"PP","Producer Prices","380","Italy","5532","Producer Price (USD/tonne)","01510","Potatoes","2010","2010","7021","Annual value","USD","506.2","A","Official figure"
"PP","Producer Prices","380","Italy","5532","Producer Price (USD/tonne)","01510","Potatoes","2011","2011","7021","Annual value","USD","482.3","A","Official figure"
"PP","Producer Prices","380","Italy","5532","Producer Price (USD/tonne)","01510","Potatoes","2012","2012","7021","Annual value","USD","417.7","A","Official figure"
"PP","Producer Prices","380","Italy","5532","Producer Price (USD/tonne)","01510","Potatoes","2013","2013","7021","Annual value","USD","614","A","Official figure"
"PP","Producer Prices","380","Italy","5532","Producer Price (USD/tonne)","01510","Potatoes","2014","2014","7021","Annual value","USD","491.7","A","Official figure"
"PP","Producer Prices","380","Italy","5532","Producer Price (USD/tonne)","01510","Potatoes","2015","2015","7021","Annual value","USD","403","A","Official figure"
"PP","Producer Prices","380","Italy","5532","Producer Price (USD/tonne)","01510","Potatoes","2016","2016","7021","Annual value","USD","454.9","A","Official figure"
"PP","Producer Prices","380","Italy","5532","Producer Price (USD/tonne)","01510","Potatoes","2017","2017","7021","Annual value","USD","457.4","A","Official figure"
"PP","Producer Prices","380","Italy","5532","Producer Price (USD/tonne)","01510","Potatoes","2018","2018","7021","Annual value","USD","405.2","A","Official figure"
"PP","Producer Prices","380","Italy","5532","Producer Price (USD/tonne)","01510","Potatoes","2019","2019","7021","Annual value","USD","556","A","Official figure"
"PP","Producer Prices","380","Italy","5532","Producer Price (USD/tonne)","01510","Potatoes","2020","2020","7021","Annual value","USD","521.3","A","Official figure"
"PP","Producer Prices","380","Italy","5532","Producer Price (USD/tonne)","0111","Wheat","1991","1991","7021","Annual value","USD","325.6","A","Official figure"
"PP","Producer Prices","380","Italy","5532","Producer Price (USD/tonne)","0111","Wheat","1992","1992","7021","Annual value","USD","300.2","A","Official figure"
"PP","Producer Prices","380","Italy","5532","Producer Price (USD/tonne)","0111","Wheat","1993","1993","7021","Annual value","USD","260","A","Official figure"
"PP","Producer Prices","380","Italy","5532","Producer Price (USD/tonne)","0111","Wheat","1994","1994","7021","Annual value","USD","204.4","A","Official figure"
"PP","Producer Prices","380","Italy","5532","Producer Price (USD/tonne)","0111","Wheat","1995","1995","7021","Annual value","USD","239.7","A","Official figure"
"PP","Producer Prices","380","Italy","5532","Producer Price (USD/tonne)","0111","Wheat","1996","1996","7021","Annual value","USD","232.1","A","Official figure"
"PP","Producer Prices","380","Italy","5532","Producer Price (USD/tonne)","0111","Wheat","1997","1997","7021","Annual value","USD","210.3","A","Official figure"
"PP","Producer Prices","380","Italy","5532","Producer Price (USD/tonne)","0111","Wheat","1998","1998","7021","Annual value","USD","199.4","A","Official figure"
"PP","Producer Prices","380","Italy","5532","Producer Price (USD/tonne)","0111","Wheat","1999","1999","7021","Annual value","USD","161.4","A","Official figure"
"PP","Producer Prices","380","Italy","5532","Producer Price (USD/tonne)","0111","Wheat","2000","2000","7021","Annual value","USD","144.4","A","Official figure"
"PP","Producer Prices","380","Italy","5532","Producer Price (USD/tonne)","0111","Wheat","2001","2001","7021","Annual value","USD","157.3","A","Official figure"
"PP","Producer Prices","380","Italy","5532","Producer Price (USD/tonne)","0111","Wheat","2002","2002","7021","Annual value","USD","158.4","A","Official figure"
"PP","Producer Prices","380","Italy","5532","Producer Price (USD/tonne)","0111","Wheat","2003","2003","7021","Annual value","USD","192","A","Official figure"
"PP","Producer Prices","380","Italy","5532","Producer Price (USD/tonne)","0111","Wheat","2004","2004","7021","Annual value","USD","206.1","A","Official figure"
"PP","Producer Prices","380","Italy","5532","Producer Price (USD/tonne)","0111","Wheat","2005","2005","7021","Annual value","USD","163.2","A","Official figure"
"PP","Producer Prices","380","Italy","5532","Producer Price (USD/tonne)","0111","Wheat","2006","2006","7021","Annual value","USD","194.5","A","Official figure"
"PP","Producer Prices","380","Italy","5532","Producer Price (USD/tonne)","0111","Wheat","2007","2007","7021","Annual value","USD","332.2","A","Official figure"
"PP","Producer Prices","380","Italy","5532","Producer Price (USD/tonne)","0111","Wheat","2008","2008","7021","Annual value","USD","440.7","A","Official figure"
"PP","Producer Prices","380","Italy","5532","Producer Price (USD/tonne)","0111","Wheat","2009","2009","7021","Annual value","USD","253.7","A","Official figure"
"PP","Producer Prices","380","Italy","5532","Producer Price (USD/tonne)","0111","Wheat","2010","2010","7021","Annual value","USD","237.7","A","Official figure"
"PP","Producer Prices","380","Italy","5532","Producer Price (USD/tonne)","0111","Wheat","2011","2011","7021","Annual value","USD","360.9","A","Official figure"
"PP","Producer Prices","380","Italy","5532","Producer Price (USD/tonne)","0111","Wheat","2012","2012","7021","Annual value","USD","328.9","A","Official figure"
"PP","Producer Prices","380","Italy","5532","Producer Price (USD/tonne)","0111","Wheat","2013","2013","7021","Annual value","USD","333","A","Official figure"
"PP","Producer Prices","380","Italy","5532","Producer Price (USD/tonne)","0111","Wheat","2014","2014","7021","Annual value","USD","334.9","A","Official figure"
"PP","Producer Prices","380","Italy","5532","Producer Price (USD/tonne)","0111","Wheat","2015","2015","7021","Annual value","USD","215.9","A","Official figure"
"PP","Producer Prices","380","Italy","5532","Producer Price (USD/tonne)","0111","Wheat","2016","2016","7021","Annual value","USD","197.1","A","Official figure"
"PP","Producer Prices","380","Italy","5532","Producer Price (USD/tonne)","0111","Wheat","2017","2017","7021","Annual value","USD","212.1","A","Official figure"
"PP","Producer Prices","380","Italy","5532","Producer Price (USD/tonne)","0111","Wheat","2018","2018","7021","Annual value","USD","245.6","A","Official figure"
"PP","Producer Prices","380","Italy","5532","Producer Price (USD/tonne)","0111","Wheat","2019","2019","7021","Annual value","USD","243.3","A","Official figure"
