Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"TCL","Crops and livestock products","440","Lithuania","5922","Export Value","0115","Barley","2003","2003","1000 US$","5406","A","Official figure"
"TCL","Crops and livestock products","440","Lithuania","5922","Export Value","0115","Barley","2004","2004","1000 US$","22347","A","Official figure"
"TCL","Crops and livestock products","440","Lithuania","5922","Export Value","0115","Barley","2005","2005","1000 US$","42152","A","Official figure"
"TCL","Crops and livestock products","440","Lithuania","5922","Export Value","0115","Barley","2006","2006","1000 US$","52938","A","Official figure"
"TCL","Crops and livestock products","440","Lithuania","5922","Export Value","0115","Barley","2007","2007","1000 US$","73204","A","Official figure"
"TCL","Crops and livestock products","440","Lithuania","5922","Export Value","0115","Barley","2008","2008","1000 US$","77722","A","Official figure"
"TCL","Crops and livestock products","440","Lithuania","5922","Export Value","0115","Barley","2009","2009","1000 US$","29720","A","Official figure"
"TCL","Crops and livestock products","440","Lithuania","5922","Export Value","0115","Barley","2010","2010","1000 US$","28761","A","Official figure"
"TCL","Crops and livestock products","440","Lithuania","5922","Export Value","0115","Barley","2011","2011","1000 US$","55567","A","Official figure"
"TCL","Crops and livestock products","440","Lithuania","5922","Export Value","0115","Barley","2012","2012","1000 US$","28129","A","Official figure"
"TCL","Crops and livestock products","440","Lithuania","5922","Export Value","0115","Barley","2013","2013","1000 US$","71648","A","Official figure"
"TCL","Crops and livestock products","440","Lithuania","5922","Export Value","0115","Barley","2014","2014","1000 US$","66335","A","Official figure"
"TCL","Crops and livestock products","440","Lithuania","5922","Export Value","0115","Barley","2015","2015","1000 US$","75560","A","Official figure"
"TCL","Crops and livestock products","440","Lithuania","5922","Export Value","0115","Barley","2016","2016","1000 US$","7889","A","Official figure"
"TCL","Crops and livestock products","440","Lithuania","5922","Export Value","0115","Barley","2017","2017","1000 US$","32344","A","Official figure"
"TCL","Crops and livestock products","440","Lithuania","5922","Export Value","0115","Barley","2018","2018","1000 US$","52241","A","Official figure"
"TCL","Crops and livestock products","440","Lithuania","5922","Export Value","0115","Barley","2019","2019","1000 US$","54705","A","Official figure"
"TCL","Crops and livestock products","440","Lithuania","5922","Export Value","0115","Barley","2020","2020","1000 US$","73468","A","Official figure"
"TCL","Crops and livestock products","440","Lithuania","5922","Export Value","0115","Barley","2021","2021","1000 US$","66128","A","Official figure"
"TCL","Crops and livestock products","440","Lithuania","5610","Import Quantity","0112","Maize (corn)","1992","1992","tonnes","85356","A","Official figure"
"TCL","Crops and livestock products","440","Lithuania","5610","Import Quantity","0112","Maize (corn)","1993","1993","tonnes","0","I","Imputed value"
"TCL","Crops and livestock products","440","Lithuania","5610","Import Quantity","0112","Maize (corn)","1994","1994","tonnes","847","A","Official figure"
"TCL","Crops and livestock products","440","Lithuania","5610","Import Quantity","0112","Maize (corn)","1995","1995","tonnes","20907","A","Official figure"
"TCL","Crops and livestock products","440","Lithuania","5610","Import Quantity","0112","Maize (corn)","1996","1996","tonnes","41165","A","Official figure"
"TCL","Crops and livestock products","440","Lithuania","5610","Import Quantity","0112","Maize (corn)","1997","1997","tonnes","76435","A","Official figure"
"TCL","Crops and livestock products","440","Lithuania","5610","Import Quantity","0112","Maize (corn)","1998","1998","tonnes","38871","A","Official figure"
"TCL","Crops and livestock products","440","Lithuania","5610","Import Quantity","0112","Maize (corn)","1999","1999","tonnes","26353","A","Official figure"
"TCL","Crops and livestock products","440","Lithuania","5610","Import Quantity","0112","Maize (corn)","2000","2000","tonnes","30897","A","Official figure"
"TCL","Crops and livestock products","440","Lithuania","5610","Import Quantity","0112","Maize (corn)","2001","2001","tonnes","30485","A","Official figure"
"TCL","Crops and livestock products","440","Lithuania","5610","Import Quantity","0112","Maize (corn)","2002","2002","tonnes","44052","A","Official figure"
"TCL","Crops and livestock products","440","Lithuania","5610","Import Quantity","0112","Maize (corn)","2003","2003","tonnes","60513","A","Official figure"
"TCL","Crops and livestock products","440","Lithuania","5610","Import Quantity","0112","Maize (corn)","2004","2004","tonnes","44589","A","Official figure"
"TCL","Crops and livestock products","440","Lithuania","5610","Import Quantity","0112","Maize (corn)","2005","2005","tonnes","23488","A","Official figure"
"TCL","Crops and livestock products","440","Lithuania","5610","Import Quantity","0112","Maize (corn)","2006","2006","tonnes","34576","A","Official figure"
"TCL","Crops and livestock products","440","Lithuania","5610","Import Quantity","0112","Maize (corn)","2007","2007","tonnes","50478","A","Official figure"
"TCL","Crops and livestock products","440","Lithuania","5610","Import Quantity","0112","Maize (corn)","2008","2008","tonnes","155151","A","Official figure"
"TCL","Crops and livestock products","440","Lithuania","5610","Import Quantity","0112","Maize (corn)","2009","2009","tonnes","26441","A","Official figure"
"TCL","Crops and livestock products","440","Lithuania","5610","Import Quantity","0112","Maize (corn)","2010","2010","tonnes","27591","A","Official figure"
"TCL","Crops and livestock products","440","Lithuania","5610","Import Quantity","0112","Maize (corn)","2011","2011","tonnes","88170","A","Official figure"
"TCL","Crops and livestock products","440","Lithuania","5610","Import Quantity","0112","Maize (corn)","2012","2012","tonnes","84815","A","Official figure"
"TCL","Crops and livestock products","440","Lithuania","5610","Import Quantity","0112","Maize (corn)","2013","2013","tonnes","149261","A","Official figure"
"TCL","Crops and livestock products","440","Lithuania","5610","Import Quantity","0112","Maize (corn)","2014","2014","tonnes","152485.3","A","Official figure"
"TCL","Crops and livestock products","440","Lithuania","5610","Import Quantity","0112","Maize (corn)","2015","2015","tonnes","87470.8","A","Official figure"
"TCL","Crops and livestock products","440","Lithuania","5610","Import Quantity","0112","Maize (corn)","2016","2016","tonnes","53308.53","A","Official figure"
"TCL","Crops and livestock products","440","Lithuania","5610","Import Quantity","0112","Maize (corn)","2017","2017","tonnes","91749.83","A","Official figure"
"TCL","Crops and livestock products","440","Lithuania","5610","Import Quantity","0112","Maize (corn)","2018","2018","tonnes","188162.94","A","Official figure"
"TCL","Crops and livestock products","440","Lithuania","5610","Import Quantity","0112","Maize (corn)","2019","2019","tonnes","375857.23","A","Official figure"
"TCL","Crops and livestock products","440","Lithuania","5610","Import Quantity","0112","Maize (corn)","2020","2020","tonnes","321349.26","A","Official figure"
"TCL","Crops and livestock products","440","Lithuania","5610","Import Quantity","0112","Maize (corn)","2021","2021","tonnes","135729.64","A","Official figure"
"TCL","Crops and livestock products","440","Lithuania","5622","Import Value","0112","Maize (corn)","1992","1992","1000 US$","3396","A","Official figure"
"TCL","Crops and livestock products","440","Lithuania","5622","Import Value","0112","Maize (corn)","1993","1993","1000 US$","0","I","Imputed value"
"TCL","Crops and livestock products","440","Lithuania","5622","Import Value","0112","Maize (corn)","1994","1994","1000 US$","553","A","Official figure"
"TCL","Crops and livestock products","440","Lithuania","5622","Import Value","0112","Maize (corn)","1995","1995","1000 US$","2976","A","Official figure"
"TCL","Crops and livestock products","440","Lithuania","5622","Import Value","0112","Maize (corn)","1996","1996","1000 US$","6895","A","Official figure"
"TCL","Crops and livestock products","440","Lithuania","5622","Import Value","0112","Maize (corn)","1997","1997","1000 US$","11958","A","Official figure"
"TCL","Crops and livestock products","440","Lithuania","5622","Import Value","0112","Maize (corn)","1998","1998","1000 US$","4316","A","Official figure"
"TCL","Crops and livestock products","440","Lithuania","5622","Import Value","0112","Maize (corn)","1999","1999","1000 US$","3106","A","Official figure"
"TCL","Crops and livestock products","440","Lithuania","5622","Import Value","0112","Maize (corn)","2000","2000","1000 US$","3883","A","Official figure"
"TCL","Crops and livestock products","440","Lithuania","5622","Import Value","0112","Maize (corn)","2001","2001","1000 US$","3702","A","Official figure"
"TCL","Crops and livestock products","440","Lithuania","5622","Import Value","0112","Maize (corn)","2002","2002","1000 US$","5018","A","Official figure"
"TCL","Crops and livestock products","440","Lithuania","5622","Import Value","0112","Maize (corn)","2003","2003","1000 US$","7895","A","Official figure"
"TCL","Crops and livestock products","440","Lithuania","5622","Import Value","0112","Maize (corn)","2004","2004","1000 US$","6938","A","Official figure"
"TCL","Crops and livestock products","440","Lithuania","5622","Import Value","0112","Maize (corn)","2005","2005","1000 US$","4409","A","Official figure"
"TCL","Crops and livestock products","440","Lithuania","5622","Import Value","0112","Maize (corn)","2006","2006","1000 US$","7814","A","Official figure"
"TCL","Crops and livestock products","440","Lithuania","5622","Import Value","0112","Maize (corn)","2007","2007","1000 US$","13527","A","Official figure"
"TCL","Crops and livestock products","440","Lithuania","5622","Import Value","0112","Maize (corn)","2008","2008","1000 US$","46503","A","Official figure"
"TCL","Crops and livestock products","440","Lithuania","5622","Import Value","0112","Maize (corn)","2009","2009","1000 US$","7294","A","Official figure"
"TCL","Crops and livestock products","440","Lithuania","5622","Import Value","0112","Maize (corn)","2010","2010","1000 US$","9042","A","Official figure"
"TCL","Crops and livestock products","440","Lithuania","5622","Import Value","0112","Maize (corn)","2011","2011","1000 US$","29786","A","Official figure"
"TCL","Crops and livestock products","440","Lithuania","5622","Import Value","0112","Maize (corn)","2012","2012","1000 US$","22793","A","Official figure"
"TCL","Crops and livestock products","440","Lithuania","5622","Import Value","0112","Maize (corn)","2013","2013","1000 US$","41234","A","Official figure"
"TCL","Crops and livestock products","440","Lithuania","5622","Import Value","0112","Maize (corn)","2014","2014","1000 US$","34736","A","Official figure"
"TCL","Crops and livestock products","440","Lithuania","5622","Import Value","0112","Maize (corn)","2015","2015","1000 US$","19411","A","Official figure"
"TCL","Crops and livestock products","440","Lithuania","5622","Import Value","0112","Maize (corn)","2016","2016","1000 US$","13902","A","Official figure"
"TCL","Crops and livestock products","440","Lithuania","5622","Import Value","0112","Maize (corn)","2017","2017","1000 US$","18343","A","Official figure"
"TCL","Crops and livestock products","440","Lithuania","5622","Import Value","0112","Maize (corn)","2018","2018","1000 US$","39321","A","Official figure"
"TCL","Crops and livestock products","440","Lithuania","5622","Import Value","0112","Maize (corn)","2019","2019","1000 US$","67189","A","Official figure"
"TCL","Crops and livestock products","440","Lithuania","5622","Import Value","0112","Maize (corn)","2020","2020","1000 US$","61588","A","Official figure"
"TCL","Crops and livestock products","440","Lithuania","5622","Import Value","0112","Maize (corn)","2021","2021","1000 US$","39683","A","Official figure"
"TCL","Crops and livestock products","440","Lithuania","5910","Export Quantity","0112","Maize (corn)","1994","1994","tonnes","4900","A","Official figure"
"TCL","Crops and livestock products","440","Lithuania","5910","Export Quantity","0112","Maize (corn)","1995","1995","tonnes","8","A","Official figure"
"TCL","Crops and livestock products","440","Lithuania","5910","Export Quantity","0112","Maize (corn)","1996","1996","tonnes","2695","A","Official figure"
"TCL","Crops and livestock products","440","Lithuania","5910","Export Quantity","0112","Maize (corn)","1997","1997","tonnes","4702","A","Official figure"
"TCL","Crops and livestock products","440","Lithuania","5910","Export Quantity","0112","Maize (corn)","1998","1998","tonnes","721","A","Official figure"
"TCL","Crops and livestock products","440","Lithuania","5910","Export Quantity","0112","Maize (corn)","1999","1999","tonnes","711","A","Official figure"
"TCL","Crops and livestock products","440","Lithuania","5910","Export Quantity","0112","Maize (corn)","2000","2000","tonnes","1608","A","Official figure"
"TCL","Crops and livestock products","440","Lithuania","5910","Export Quantity","0112","Maize (corn)","2001","2001","tonnes","1525","A","Official figure"
"TCL","Crops and livestock products","440","Lithuania","5910","Export Quantity","0112","Maize (corn)","2002","2002","tonnes","159","A","Official figure"
"TCL","Crops and livestock products","440","Lithuania","5910","Export Quantity","0112","Maize (corn)","2003","2003","tonnes","523","A","Official figure"
"TCL","Crops and livestock products","440","Lithuania","5910","Export Quantity","0112","Maize (corn)","2004","2004","tonnes","6423","A","Official figure"
"TCL","Crops and livestock products","440","Lithuania","5910","Export Quantity","0112","Maize (corn)","2005","2005","tonnes","2312","A","Official figure"
"TCL","Crops and livestock products","440","Lithuania","5910","Export Quantity","0112","Maize (corn)","2006","2006","tonnes","11898","A","Official figure"
"TCL","Crops and livestock products","440","Lithuania","5910","Export Quantity","0112","Maize (corn)","2007","2007","tonnes","10935","A","Official figure"
"TCL","Crops and livestock products","440","Lithuania","5910","Export Quantity","0112","Maize (corn)","2008","2008","tonnes","38088","A","Official figure"
"TCL","Crops and livestock products","440","Lithuania","5910","Export Quantity","0112","Maize (corn)","2009","2009","tonnes","6685","A","Official figure"
"TCL","Crops and livestock products","440","Lithuania","5910","Export Quantity","0112","Maize (corn)","2010","2010","tonnes","9483","A","Official figure"
"TCL","Crops and livestock products","440","Lithuania","5910","Export Quantity","0112","Maize (corn)","2011","2011","tonnes","18637","A","Official figure"
"TCL","Crops and livestock products","440","Lithuania","5910","Export Quantity","0112","Maize (corn)","2012","2012","tonnes","16645","A","Official figure"
"TCL","Crops and livestock products","440","Lithuania","5910","Export Quantity","0112","Maize (corn)","2013","2013","tonnes","28373","A","Official figure"
"TCL","Crops and livestock products","440","Lithuania","5910","Export Quantity","0112","Maize (corn)","2014","2014","tonnes","69640.6","A","Official figure"
"TCL","Crops and livestock products","440","Lithuania","5910","Export Quantity","0112","Maize (corn)","2015","2015","tonnes","56165.63","A","Official figure"
"TCL","Crops and livestock products","440","Lithuania","5910","Export Quantity","0112","Maize (corn)","2016","2016","tonnes","28239.73","A","Official figure"
"TCL","Crops and livestock products","440","Lithuania","5910","Export Quantity","0112","Maize (corn)","2017","2017","tonnes","93244.42","A","Official figure"
"TCL","Crops and livestock products","440","Lithuania","5910","Export Quantity","0112","Maize (corn)","2018","2018","tonnes","76411.7","A","Official figure"
"TCL","Crops and livestock products","440","Lithuania","5910","Export Quantity","0112","Maize (corn)","2019","2019","tonnes","242019.86","A","Official figure"
"TCL","Crops and livestock products","440","Lithuania","5910","Export Quantity","0112","Maize (corn)","2020","2020","tonnes","235027.7","A","Official figure"
"TCL","Crops and livestock products","440","Lithuania","5910","Export Quantity","0112","Maize (corn)","2021","2021","tonnes","99385.31","A","Official figure"
"TCL","Crops and livestock products","440","Lithuania","5922","Export Value","0112","Maize (corn)","1994","1994","1000 US$","318","A","Official figure"
"TCL","Crops and livestock products","440","Lithuania","5922","Export Value","0112","Maize (corn)","1995","1995","1000 US$","7","A","Official figure"
"TCL","Crops and livestock products","440","Lithuania","5922","Export Value","0112","Maize (corn)","1996","1996","1000 US$","582","A","Official figure"
"TCL","Crops and livestock products","440","Lithuania","5922","Export Value","0112","Maize (corn)","1997","1997","1000 US$","771","A","Official figure"
"TCL","Crops and livestock products","440","Lithuania","5922","Export Value","0112","Maize (corn)","1998","1998","1000 US$","76","A","Official figure"
"TCL","Crops and livestock products","440","Lithuania","5922","Export Value","0112","Maize (corn)","1999","1999","1000 US$","82","A","Official figure"
"TCL","Crops and livestock products","440","Lithuania","5922","Export Value","0112","Maize (corn)","2000","2000","1000 US$","202","A","Official figure"
"TCL","Crops and livestock products","440","Lithuania","5922","Export Value","0112","Maize (corn)","2001","2001","1000 US$","219","A","Official figure"
"TCL","Crops and livestock products","440","Lithuania","5922","Export Value","0112","Maize (corn)","2002","2002","1000 US$","38","A","Official figure"
"TCL","Crops and livestock products","440","Lithuania","5922","Export Value","0112","Maize (corn)","2003","2003","1000 US$","162","A","Official figure"
"TCL","Crops and livestock products","440","Lithuania","5922","Export Value","0112","Maize (corn)","2004","2004","1000 US$","1166","A","Official figure"
"TCL","Crops and livestock products","440","Lithuania","5922","Export Value","0112","Maize (corn)","2005","2005","1000 US$","391","A","Official figure"
"TCL","Crops and livestock products","440","Lithuania","5922","Export Value","0112","Maize (corn)","2006","2006","1000 US$","2139","A","Official figure"
"TCL","Crops and livestock products","440","Lithuania","5922","Export Value","0112","Maize (corn)","2007","2007","1000 US$","4714","A","Official figure"
"TCL","Crops and livestock products","440","Lithuania","5922","Export Value","0112","Maize (corn)","2008","2008","1000 US$","12295","A","Official figure"
"TCL","Crops and livestock products","440","Lithuania","5922","Export Value","0112","Maize (corn)","2009","2009","1000 US$","1913","A","Official figure"
"TCL","Crops and livestock products","440","Lithuania","5922","Export Value","0112","Maize (corn)","2010","2010","1000 US$","2865","A","Official figure"
"TCL","Crops and livestock products","440","Lithuania","5922","Export Value","0112","Maize (corn)","2011","2011","1000 US$","6475","A","Official figure"
"TCL","Crops and livestock products","440","Lithuania","5922","Export Value","0112","Maize (corn)","2012","2012","1000 US$","5507","A","Official figure"
"TCL","Crops and livestock products","440","Lithuania","5922","Export Value","0112","Maize (corn)","2013","2013","1000 US$","8349","A","Official figure"
"TCL","Crops and livestock products","440","Lithuania","5922","Export Value","0112","Maize (corn)","2014","2014","1000 US$","17200","A","Official figure"
"TCL","Crops and livestock products","440","Lithuania","5922","Export Value","0112","Maize (corn)","2015","2015","1000 US$","10694","A","Official figure"
"TCL","Crops and livestock products","440","Lithuania","5922","Export Value","0112","Maize (corn)","2016","2016","1000 US$","6669","A","Official figure"
"TCL","Crops and livestock products","440","Lithuania","5922","Export Value","0112","Maize (corn)","2017","2017","1000 US$","22023","A","Official figure"
"TCL","Crops and livestock products","440","Lithuania","5922","Export Value","0112","Maize (corn)","2018","2018","1000 US$","20064","A","Official figure"
"TCL","Crops and livestock products","440","Lithuania","5922","Export Value","0112","Maize (corn)","2019","2019","1000 US$","46557","A","Official figure"
"TCL","Crops and livestock products","440","Lithuania","5922","Export Value","0112","Maize (corn)","2020","2020","1000 US$","46885","A","Official figure"
"TCL","Crops and livestock products","440","Lithuania","5922","Export Value","0112","Maize (corn)","2021","2021","1000 US$","25190","A","Official figure"
"TCL","Crops and livestock products","440","Lithuania","5610","Import Quantity","0111","Wheat","1992","1992","tonnes","258423","A","Official figure"
"TCL","Crops and livestock products","440","Lithuania","5610","Import Quantity","0111","Wheat","1993","1993","tonnes","188000","T","Unofficial figure"
"TCL","Crops and livestock products","440","Lithuania","5610","Import Quantity","0111","Wheat","1994","1994","tonnes","5496","A","Official figure"
"TCL","Crops and livestock products","440","Lithuania","5610","Import Quantity","0111","Wheat","1995","1995","tonnes","48800","A","Official figure"
"TCL","Crops and livestock products","440","Lithuania","5610","Import Quantity","0111","Wheat","1996","1996","tonnes","44873","A","Official figure"
"TCL","Crops and livestock products","440","Lithuania","5610","Import Quantity","0111","Wheat","1997","1997","tonnes","36517","A","Official figure"
"TCL","Crops and livestock products","440","Lithuania","5610","Import Quantity","0111","Wheat","1998","1998","tonnes","11594","A","Official figure"
"TCL","Crops and livestock products","440","Lithuania","5610","Import Quantity","0111","Wheat","1999","1999","tonnes","963","A","Official figure"
"TCL","Crops and livestock products","440","Lithuania","5610","Import Quantity","0111","Wheat","2000","2000","tonnes","1223","A","Official figure"
"TCL","Crops and livestock products","440","Lithuania","5610","Import Quantity","0111","Wheat","2001","2001","tonnes","264","A","Official figure"
"TCL","Crops and livestock products","440","Lithuania","5610","Import Quantity","0111","Wheat","2002","2002","tonnes","78138","A","Official figure"
"TCL","Crops and livestock products","440","Lithuania","5610","Import Quantity","0111","Wheat","2003","2003","tonnes","53100","A","Official figure"
"TCL","Crops and livestock products","440","Lithuania","5610","Import Quantity","0111","Wheat","2004","2004","tonnes","41182","A","Official figure"
"TCL","Crops and livestock products","440","Lithuania","5610","Import Quantity","0111","Wheat","2005","2005","tonnes","14239","A","Official figure"
"TCL","Crops and livestock products","440","Lithuania","5610","Import Quantity","0111","Wheat","2006","2006","tonnes","82476","A","Official figure"
"TCL","Crops and livestock products","440","Lithuania","5610","Import Quantity","0111","Wheat","2007","2007","tonnes","44588","A","Official figure"
"TCL","Crops and livestock products","440","Lithuania","5610","Import Quantity","0111","Wheat","2008","2008","tonnes","115350","A","Official figure"
"TCL","Crops and livestock products","440","Lithuania","5610","Import Quantity","0111","Wheat","2009","2009","tonnes","39479","A","Official figure"
"TCL","Crops and livestock products","440","Lithuania","5610","Import Quantity","0111","Wheat","2010","2010","tonnes","95250","A","Official figure"
"TCL","Crops and livestock products","440","Lithuania","5610","Import Quantity","0111","Wheat","2011","2011","tonnes","64287","A","Official figure"
"TCL","Crops and livestock products","440","Lithuania","5610","Import Quantity","0111","Wheat","2012","2012","tonnes","160446","A","Official figure"
"TCL","Crops and livestock products","440","Lithuania","5610","Import Quantity","0111","Wheat","2013","2013","tonnes","49110","A","Official figure"
"TCL","Crops and livestock products","440","Lithuania","5610","Import Quantity","0111","Wheat","2014","2014","tonnes","119925.04","A","Official figure"
"TCL","Crops and livestock products","440","Lithuania","5610","Import Quantity","0111","Wheat","2015","2015","tonnes","66883.71","A","Official figure"
"TCL","Crops and livestock products","440","Lithuania","5610","Import Quantity","0111","Wheat","2016","2016","tonnes","83952.57","A","Official figure"
"TCL","Crops and livestock products","440","Lithuania","5610","Import Quantity","0111","Wheat","2017","2017","tonnes","35707.65","A","Official figure"
"TCL","Crops and livestock products","440","Lithuania","5610","Import Quantity","0111","Wheat","2018","2018","tonnes","73543.23","A","Official figure"
"TCL","Crops and livestock products","440","Lithuania","5610","Import Quantity","0111","Wheat","2019","2019","tonnes","171324.17","A","Official figure"
"TCL","Crops and livestock products","440","Lithuania","5610","Import Quantity","0111","Wheat","2020","2020","tonnes","113444.96","A","Official figure"
"TCL","Crops and livestock products","440","Lithuania","5610","Import Quantity","0111","Wheat","2021","2021","tonnes","71144.5","A","Official figure"
"TCL","Crops and livestock products","440","Lithuania","5622","Import Value","0111","Wheat","1992","1992","1000 US$","27484","A","Official figure"
"TCL","Crops and livestock products","440","Lithuania","5622","Import Value","0111","Wheat","1993","1993","1000 US$","20000","T","Unofficial figure"
"TCL","Crops and livestock products","440","Lithuania","5622","Import Value","0111","Wheat","1994","1994","1000 US$","575","A","Official figure"
"TCL","Crops and livestock products","440","Lithuania","5622","Import Value","0111","Wheat","1995","1995","1000 US$","5660","A","Official figure"
"TCL","Crops and livestock products","440","Lithuania","5622","Import Value","0111","Wheat","1996","1996","1000 US$","7379","A","Official figure"
"TCL","Crops and livestock products","440","Lithuania","5622","Import Value","0111","Wheat","1997","1997","1000 US$","5593","A","Official figure"
"TCL","Crops and livestock products","440","Lithuania","5622","Import Value","0111","Wheat","1998","1998","1000 US$","1170","A","Official figure"
"TCL","Crops and livestock products","440","Lithuania","5622","Import Value","0111","Wheat","1999","1999","1000 US$","153","A","Official figure"
"TCL","Crops and livestock products","440","Lithuania","5622","Import Value","0111","Wheat","2000","2000","1000 US$","214","A","Official figure"
"TCL","Crops and livestock products","440","Lithuania","5622","Import Value","0111","Wheat","2001","2001","1000 US$","90","A","Official figure"
"TCL","Crops and livestock products","440","Lithuania","5622","Import Value","0111","Wheat","2002","2002","1000 US$","7755","A","Official figure"
"TCL","Crops and livestock products","440","Lithuania","5622","Import Value","0111","Wheat","2003","2003","1000 US$","4566","A","Official figure"
"TCL","Crops and livestock products","440","Lithuania","5622","Import Value","0111","Wheat","2004","2004","1000 US$","8249","A","Official figure"
"TCL","Crops and livestock products","440","Lithuania","5622","Import Value","0111","Wheat","2005","2005","1000 US$","1931","A","Official figure"
"TCL","Crops and livestock products","440","Lithuania","5622","Import Value","0111","Wheat","2006","2006","1000 US$","14650","A","Official figure"
"TCL","Crops and livestock products","440","Lithuania","5622","Import Value","0111","Wheat","2007","2007","1000 US$","10367","A","Official figure"
"TCL","Crops and livestock products","440","Lithuania","5622","Import Value","0111","Wheat","2008","2008","1000 US$","33590","A","Official figure"
"TCL","Crops and livestock products","440","Lithuania","5622","Import Value","0111","Wheat","2009","2009","1000 US$","7229","A","Official figure"
"TCL","Crops and livestock products","440","Lithuania","5622","Import Value","0111","Wheat","2010","2010","1000 US$","24602","A","Official figure"
"TCL","Crops and livestock products","440","Lithuania","5622","Import Value","0111","Wheat","2011","2011","1000 US$","19131","A","Official figure"
"TCL","Crops and livestock products","440","Lithuania","5622","Import Value","0111","Wheat","2012","2012","1000 US$","46158","A","Official figure"
"TCL","Crops and livestock products","440","Lithuania","5622","Import Value","0111","Wheat","2013","2013","1000 US$","14856","A","Official figure"
"TCL","Crops and livestock products","440","Lithuania","5622","Import Value","0111","Wheat","2014","2014","1000 US$","30585","A","Official figure"
"TCL","Crops and livestock products","440","Lithuania","5622","Import Value","0111","Wheat","2015","2015","1000 US$","13766","A","Official figure"
"TCL","Crops and livestock products","440","Lithuania","5622","Import Value","0111","Wheat","2016","2016","1000 US$","15500","A","Official figure"
"TCL","Crops and livestock products","440","Lithuania","5622","Import Value","0111","Wheat","2017","2017","1000 US$","8087","A","Official figure"
"TCL","Crops and livestock products","440","Lithuania","5622","Import Value","0111","Wheat","2018","2018","1000 US$","17229","A","Official figure"
"TCL","Crops and livestock products","440","Lithuania","5622","Import Value","0111","Wheat","2019","2019","1000 US$","33151","A","Official figure"
"TCL","Crops and livestock products","440","Lithuania","5622","Import Value","0111","Wheat","2020","2020","1000 US$","24560","A","Official figure"
"TCL","Crops and livestock products","440","Lithuania","5622","Import Value","0111","Wheat","2021","2021","1000 US$","19114","A","Official figure"
"TCL","Crops and livestock products","440","Lithuania","5910","Export Quantity","0111","Wheat","1993","1993","tonnes","10000","T","Unofficial figure"
"TCL","Crops and livestock products","440","Lithuania","5910","Export Quantity","0111","Wheat","1994","1994","tonnes","68800","A","Official figure"
"TCL","Crops and livestock products","440","Lithuania","5910","Export Quantity","0111","Wheat","1995","1995","tonnes","3440","A","Official figure"
"TCL","Crops and livestock products","440","Lithuania","5910","Export Quantity","0111","Wheat","1996","1996","tonnes","14068","A","Official figure"
"TCL","Crops and livestock products","440","Lithuania","5910","Export Quantity","0111","Wheat","1997","1997","tonnes","122665","A","Official figure"
"TCL","Crops and livestock products","440","Lithuania","5910","Export Quantity","0111","Wheat","1998","1998","tonnes","151047","A","Official figure"
"TCL","Crops and livestock products","440","Lithuania","5910","Export Quantity","0111","Wheat","1999","1999","tonnes","247452","A","Official figure"
"TCL","Crops and livestock products","440","Lithuania","5910","Export Quantity","0111","Wheat","2000","2000","tonnes","111293","A","Official figure"
"TCL","Crops and livestock products","440","Lithuania","5910","Export Quantity","0111","Wheat","2001","2001","tonnes","408776","A","Official figure"
"TCL","Crops and livestock products","440","Lithuania","5910","Export Quantity","0111","Wheat","2002","2002","tonnes","291315","A","Official figure"
"TCL","Crops and livestock products","440","Lithuania","5910","Export Quantity","0111","Wheat","2003","2003","tonnes","553286","A","Official figure"
"TCL","Crops and livestock products","440","Lithuania","5910","Export Quantity","0111","Wheat","2004","2004","tonnes","367566","A","Official figure"
"TCL","Crops and livestock products","440","Lithuania","5910","Export Quantity","0111","Wheat","2005","2005","tonnes","752594","A","Official figure"
"TCL","Crops and livestock products","440","Lithuania","5910","Export Quantity","0111","Wheat","2006","2006","tonnes","406677","A","Official figure"
"TCL","Crops and livestock products","440","Lithuania","5910","Export Quantity","0111","Wheat","2007","2007","tonnes","435395","A","Official figure"
"TCL","Crops and livestock products","440","Lithuania","5910","Export Quantity","0111","Wheat","2008","2008","tonnes","1126619","A","Official figure"
"TCL","Crops and livestock products","440","Lithuania","5910","Export Quantity","0111","Wheat","2009","2009","tonnes","1275620","A","Official figure"
"TCL","Crops and livestock products","440","Lithuania","5910","Export Quantity","0111","Wheat","2010","2010","tonnes","1123107","A","Official figure"
"TCL","Crops and livestock products","440","Lithuania","5910","Export Quantity","0111","Wheat","2011","2011","tonnes","808963","A","Official figure"
"TCL","Crops and livestock products","440","Lithuania","5910","Export Quantity","0111","Wheat","2012","2012","tonnes","1680302","A","Official figure"
"TCL","Crops and livestock products","440","Lithuania","5910","Export Quantity","0111","Wheat","2013","2013","tonnes","1931515","A","Official figure"
"TCL","Crops and livestock products","440","Lithuania","5910","Export Quantity","0111","Wheat","2014","2014","tonnes","2511284.1","A","Official figure"
"TCL","Crops and livestock products","440","Lithuania","5910","Export Quantity","0111","Wheat","2015","2015","tonnes","2393532.9","A","Official figure"
"TCL","Crops and livestock products","440","Lithuania","5910","Export Quantity","0111","Wheat","2016","2016","tonnes","3253829.78","A","Official figure"
"TCL","Crops and livestock products","440","Lithuania","5910","Export Quantity","0111","Wheat","2017","2017","tonnes","2991549.42","A","Official figure"
